Al0.5CoCrCuFeNiV1.8	7.465753	3.555440	0.124158	15.717792	1813.791986	-7.070745	AC	[16]	
Al0.5CoCrCuFeNiV2	7.400000	3.516239	0.124737	15.600201	1823.637533	-7.328000	AC	[16]	
AlCoCrCuFeNiV	7.428571	4.551836	0.124998	16.179192	1708.706143	-8.310204	AC	[4]	
AlCoCrCu0.5Ni	7.444444	5.518388	0.131697	13.145940	1619.585111	-10.854321	AC	[12]	
AlCoCrCu0.5Ni	7.444444	5.518388	0.131697	13.145940	1619.585111	-10.854321	AC	[2]	
AlCoCrCu0.5Ni	7.444444	5.518388	0.131697	13.145940	1619.585111	-10.854321	SP	[12]	
AlCoCrCuNi	7.800000	5.257828	0.129522	13.381607	1593.388600	-7.600000	AC	[25]	
AlCoCrCuNi	7.800000	5.257828	0.129522	13.381607	1593.388600	-7.600000	AC	[1]	
AlCoCrCuNiTi	7.166667	6.585120	0.150997	14.897512	1651.657167	-17.355556	AC	[35]	
AlCoCrCuNiTiY0.5	6.846154	11.153018	0.205458	16.006343	1662.683538	-18.840237	AC	[35]	
AlCoCrCuNiTiY0.8	6.676471	12.523246	0.222386	16.156449	1668.521029	-19.435986	AC	[35]	
AlCoCrCuNiTiY	6.571429	13.300930	0.232247	16.179192	1672.134714	-19.738776	AC	[35]	
Al0.02CoCrFeMnNi	7.980080	2.469052	0.140742	13.544385	1797.742323	-4.416438	AC	[36]	
Al0.03CoCrFeMnNi	7.970179	2.514704	0.140722	13.605232	1796.023795	-4.527270	AC	[36]	
Al0.04CoCrFeMnNi	7.960317	2.559367	0.140701	13.660264	1794.312087	-4.637188	AC	[36]	
Al0.08CoCrFeMnNi	7.921260	2.729087	0.140620	13.844295	1787.532646	-5.067890	AC	[36]	
Al0.09CoCrFeMnNi	7.911591	2.769495	0.140600	13.883938	1785.854434	-5.173363	AC	[36]	
Al0.10CoCrFeMnNi	7.901961	2.809166	0.140580	13.921642	1784.182804	-5.277970	AC	[36]	
Al0.11CoCrFeMnNi	7.892368	2.848133	0.140560	13.957601	1782.517716	-5.381720	AC	[36]	
Al0.12CoCrFeMnNi	7.882812	2.886425	0.140540	13.991973	1780.859133	-5.484619	AC	[36]	
Al0.14CoCrFeMnNi	7.863813	2.961091	0.140501	14.056466	1777.561327	-5.687898	AC	[36]	
Al0.15CoCrFeMnNi	7.854369	2.997514	0.140481	14.086795	1775.922029	-5.788293	AC	[36]	
Al0.16CoCrFeMnNi	7.844961	3.033361	0.140462	14.115964	1774.289085	-5.887867	AC	[36]	
Al0.18CoCrFeMnNi	7.826255	3.103411	0.140423	14.171104	1771.042112	-6.084584	AC	[36]	
Al0.19CoCrFeMnNi	7.816956	3.137652	0.140403	14.197199	1769.428010	-6.181741	AC	[36]	
Al0.25CoCrFeMnNi	7.761905	3.333159	0.140289	14.336142	1759.872524	-6.748299	AC	[36]	
Al0.4CoCrFeMnNiV	7.218750	3.601705	0.136092	15.910269	1806.613938	-10.449219	AC+700C/20h	[37]	
AlCo0.5Cr0.5Fe0.5MnNiV0.5	6.800000	5.324121	0.142933	15.686865	1630.264600	-16.020000	AC+700C/20h	[37]	
AlCo0.5Cr0.5Fe0.5MnNiV	6.636364	5.102167	0.139215	15.745826	1680.513273	-16.317355	AC+700C/20h	[37]	
AlCo1.5Cr2Fe1.5Mn2NiV	6.950000	4.084584	0.133638	15.828126	1761.082300	-10.198000	AC+700C/20h	[37]	
Al0.3CoCrFeMo0.1Ni	7.840909	4.272836	0.122021	13.436376	1831.022023	-7.285744	AC	[38]	
Al0.3CoCrFeMo0.1Ni	7.840909	4.272836	0.122021	13.436376	1831.022023	-7.285744	AC	[39]	
Al0.3CoCrFeMo0.1Ni	7.840909	4.272836	0.122021	13.436376	1831.022023	-7.285744	AC+700C/144h/WQ	[39]	
AlCo0.5CrFeMo0.5Ni	6.900000	5.316698	0.169045	14.534236	1796.764600	-11.740000	AC	[40]	
AlCoCr0.5FeMo0.5Ni	7.200000	5.455171	0.159445	14.534236	1755.564600	-12.072000	AC	[41]	
AlCoCrFe0.6Mo0.5Ni	7.019608	5.381813	0.167777	14.610944	1792.828039	-12.353710	AC	[42]	
AlCoCrFeMo0.1Ni	7.176471	5.309982	0.142169	13.921642	1707.808431	-12.163014	AC	[43]	
AlCoCrFeMo0.2Ni	7.153846	5.291520	0.147553	14.222383	1730.639038	-11.979290	AC	[43]	
AlCoCrFeMo0.3Ni	7.132075	5.273693	0.152556	14.432707	1752.608113	-11.800641	AC	[43]	
AlCoCrFeMo0.4Ni	7.111111	5.256469	0.157222	14.585827	1773.763519	-11.626886	AC	[43]	
AlCoCrFeMo0.5Ni	7.090909	5.239818	0.161592	14.697982	1794.149636	-11.457851	AC	[43]	
AlCoCrFeMo0.5Ni	7.090909	5.239818	0.161592	14.697982	1794.149636	-11.457851	AC	[42]	
AlCoCrFeMo0.5Ni	7.090909	5.239818	0.161592	14.697982	1794.149636	-11.457851	AC	[40]	
AlCoCrFe1.5Mo0.5Ni	7.166667	5.084604	0.154749	14.534968	1795.553833	-10.505556	AC	[42]	
AlCoCrFe2Mo0.5Ni	7.230769	4.949469	0.148713	14.233068	1796.742000	-9.699408	AC	[42]	
AlCoCr1.5FeMo0.5Ni	7.000000	5.053351	0.163359	14.534968	1826.303833	-10.872222	AC	[41]	
AlCoCr2FeMo0.5Ni	6.923077	4.890021	0.164839	14.233068	1853.511231	-10.324260	AC	[41]	
AlCo1.5CrFeMo0.5Ni	7.250000	5.174878	0.155107	14.534968	1791.970500	-11.102778	AC	[40]	
AlCo2CrFeMo0.5Ni	7.384615	5.119286	0.149401	14.233068	1790.126615	-10.717160	AC	[40]	
AlCoCrFeNb0.1Ni	7.156863	5.551281	0.124681	13.921642	1704.965294	-13.341023	AC	[44]	
AlCoCrFeNb0.1Ni	7.156863	5.551281	0.124681	13.921642	1704.965294	-13.341023	AC	[45]	
AlCoCrFeNb0.25Ni	7.095238	5.651814	0.125418	14.336142	1734.823429	-14.668481	AC	[44]	
AlCoCrFeNb0.25Ni	7.095238	5.651814	0.125418	14.336142	1734.823429	-14.668481	AC	[45]	
AlCoCrFeNb0.5Ni	7.000000	5.803760	0.126550	14.697982	1780.967818	-16.522314	AC	[44]	
AlCoCrFeNb0.5Ni	7.000000	5.803760	0.126550	14.697982	1780.967818	-16.522314	AC	[45]	
AlCoCrFeNb0.75Ni	6.913043	5.939099	0.127574	14.855642	1823.099652	-18.005293	AC	[44]	
AlCoCrFeNb0.75Ni	6.913043	5.939099	0.127574	14.855642	1823.099652	-18.005293	AC	[45]	
Al0.1CoCrFeNi	8.121951	3.212340	0.107384	12.198540	1848.861537	-5.070791	AC	[46]	
Al0.25CoCrFeNi	7.941176	3.717030	0.110093	12.708367	1816.548412	-6.782007	AC	[47]	
Al0.25CoCrFeNi	7.941176	3.717030	0.110093	12.708367	1816.548412	-6.782007	AC+1100C/24h/WQ	[47]	
Al0.25CoCrFeNi	7.941176	3.717030	0.110093	12.708367	1816.548412	-6.782007	AC+1100C/24h/WQ+CR(50%)	[47]	
Al0.25CoCrFeNi	7.941176	3.717030	0.110093	12.708367	1816.548412	-6.782007	AC+1100C/24h/WQ	[48]	
Al0.3CoCrFeNi	7.883721	3.863654	0.110940	12.825995	1806.278349	-7.296917	AC	[49]	
Al0.3CoCrFeNi	7.883721	3.863654	0.110940	12.825995	1806.278349	-7.296917	AC+700C/72h/WQ	[49]	
Al0.3CoCrFeNi	7.883721	3.863654	0.110940	12.825995	1806.278349	-7.296917	AC+900C/72h/WQ	[49]	
Al0.3CoCrFeNi	7.883721	3.863654	0.110940	12.825995	1806.278349	-7.296917	AC	[38]	
Al0.3CoCrFeNi	7.883721	3.863654	0.110940	12.825995	1806.278349	-7.296917	AC	[39]	
Al0.3CoCrFeNi	7.883721	3.863654	0.110940	12.825995	1806.278349	-7.296917	AC+700C/144h/WQ	[39]	
Al0.3CoCrFeNi	7.883721	3.863654	0.110940	12.825995	1806.278349	-7.296917	AC	[46]	
Al0.3CoCrFeNi	7.883721	3.863654	0.110940	12.825995	1806.278349	-7.296917	AC+700C/20h	[37]	
Al0.3CoCr2FeNi	7.528302	3.523237	0.112306	12.257935	1876.791868	-7.034532	AC+700C/20h	[37]	
Al0.375CoCrFeNi	7.800000	4.067855	0.112163	12.970371	1791.313400	-8.022204	AC	[47]	
Al0.375CoCrFeNi	7.800000	4.067855	0.112163	12.970371	1791.313400	-8.022204	AC+1100C/24h/WQ	[47]	
Al0.375CoCrFeNi	7.800000	4.067855	0.112163	12.970371	1791.313400	-8.022204	AC+1100C/24h/WQ+CR(50%)	[47]	
Al0.375CoCrFeNi	7.800000	4.067855	0.112163	12.970371	1791.313400	-8.022204	AC+1100C/24h/WQ	[48]	
Al0.4CoCrFeNi	7.772727	4.132197	0.112559	13.011329	1786.438455	-8.252066	AC	[46]	
Al0.44CoCrFeNi	7.729730	4.231650	0.113179	13.070437	1778.752730	-8.608068	AC	[50]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC	[24]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC	[47]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC+1100C/24h/WQ	[47]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC+1100C/24h/WQ+CR(50%)	[47]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC+1100C/24h/WQ	[48]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC	[51]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC+350C/24h/WQ	[51]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC+500C/24h/WQ	[51]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC+650C/24h/WQ	[51]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC+800C/24h/WQ	[51]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC+950C/24h/WQ	[51]	
Al0.5CoCrFeNi	7.666667	4.373426	0.114084	13.145940	1767.480333	-9.116049	AC	[46]	
Al0.7CoCrFeNi	7.468085	4.792548	0.116886	13.308825	1731.984277	-10.605704	AC	[46]	
Al0.75CoCrFeNi	7.421053	4.886552	0.117540	13.332803	1723.577316	-10.934072	AC+1100C/24h/WQ	[48]	
Al0.75CoCrFeNi	7.421053	4.886552	0.117540	13.332803	1723.577316	-10.934072	AC	[47]	
Al0.75CoCrFeNi	7.421053	4.886552	0.117540	13.332803	1723.577316	-10.934072	AC+1100C/24h/WQ	[47]	
Al0.75CoCrFeNi	7.421053	4.886552	0.117540	13.332803	1723.577316	-10.934072	AC+1100C/24h/WQ+CR(50%)	[47]	
Al0.8CoCrFeNi	7.375000	4.976877	0.118176	13.351414	1715.345500	-11.246528	AC	[46]	
Al0.875CoCrFeNi	7.307692	5.106017	0.119101	13.370377	1703.314385	-11.687048	AC	[47]	
Al0.875CoCrFeNi	7.307692	5.106017	0.119101	13.370377	1703.314385	-11.687048	AC+1100C/24h/WQ	[47]	
